Latitude,Longitude,state
38.59138745,-122.604944,CA
38.584631,-122.56898,CA
38.56630591,-122.5556178,CA
38.5758895,-122.5491735,CA
38.58155279,-122.5536156,CA
38.5758895,-122.5491735,CA
38.61960771,-122.5934085,CA
38.55776158,-122.5432674,CA
38.5758717,-122.5775815,CA
38.59742759,-122.5893772,CA
38.59742759,-122.5893772,CA
38.5729446,-122.5551363,CA
38.55768262,-122.4728017,CA
33.876643,-117.955051,CA
38.25369391,-122.2759721,CA
38.22020168,-122.2696125,CA
38.3482085,-122.2833795,CA
38.44981825,-122.3735772,CA
38.36128775,-122.3517323,CA
38.2843633,-122.2287574,CA
38.41982246,-122.319646,CA
38.23244558,-122.2581936,CA
38.37676274,-122.2039582,CA
38.35397827,-122.3356926,CA
38.33403213,-122.3302857,CA
38.32401972,-122.3213781,CA
38.35397827,-122.3356926,CA
38.36881373,-122.1781539,CA
38.3482915,-122.2255119,CA
38.22238945,-122.3339599,CA
38.27807221,-122.3008653,CA
38.36424506,-122.3379949,CA
38.29632275,-122.2357837,CA
38.22238945,-122.3339599,CA
38.22161543,-122.2326932,CA
38.2843633,-122.2287574,CA
38.23244558,-122.2581936,CA
38.26739191,-122.3486989,CA
38.35397827,-122.3356926,CA
38.28865225,-122.3194066,CA
38.41701604,-122.2852854,CA
38.25698217,-122.2719197,CA
38.26086655,-122.2733097,CA
38.31316024,-122.2490079,CA
38.42011284,-122.3393812,CA
38.38242585,-122.2438242,CA
38.29632275,-122.2357837,CA
38.29768823,-122.226322,CA
38.3092396,-122.3304327,CA
38.32966256,-122.2751105,CA
38.30878209,-122.3298289,CA
38.35397827,-122.3356926,CA
38.35705344,-122.303388,CA
38.2843633,-122.2287574,CA
38.3620818,-122.3314122,CA
38.25848888,-122.2719609,CA
38.22055893,-122.2719921,CA
38.50653281,-122.1962142,CA
38.25867413,-122.2735959,CA
38.2843633,-122.2287574,CA
38.29233184,-122.300313,CA
38.22901994,-122.255767,CA
38.22901994,-122.255767,CA
38.27807221,-122.3008653,CA
38.32981324,-122.3432014,CA
38.22238945,-122.3339599,CA
38.26739191,-122.3486989,CA
38.22811323,-122.2554017,CA
38.25011232,-122.3496412,CA
38.35930801,-122.3107587,CA
38.25848888,-122.2719609,CA
38.35397827,-122.3356926,CA
38.29634911,-122.3410768,CA
38.29805223,-122.3354752,CA
38.35397827,-122.3356926,CA
38.35397827,-122.3356926,CA
38.30752222,-122.330164,CA
38.343537,-122.305067,CA
38.37168291,-122.3475045,CA
38.32495506,-122.2856114,CA
38.23905441,-122.3138922,CA
38.343537,-122.305067,CA
38.46323705,-122.3705647,CA
38.2843633,-122.2287574,CA
38.25369391,-122.2759721,CA
38.22238945,-122.3339599,CA
38.25977726,-122.2719968,CA
38.22901994,-122.255767,CA
38.39809207,-122.2461347,CA
38.32319047,-122.2243535,CA
38.3849996,-122.3645201,CA
38.22901994,-122.255767,CA
38.25887924,-122.2758333,CA
38.31419124,-122.3727824,CA
38.38836188,-122.3107869,CA
38.36424506,-122.3379949,CA
38.35397827,-122.3356926,CA
38.38720074,-122.3135401,CA
38.31419124,-122.3727824,CA
38.2726637,-122.3562879,CA
38.25977726,-122.2719968,CA
38.36424506,-122.3379949,CA
38.25686511,-122.2758531,CA
38.22901994,-122.255767,CA
38.35397827,-122.3356926,CA
38.31552609,-122.3496389,CA
38.35930801,-122.3107587,CA
38.25011232,-122.3496412,CA
38.35397827,-122.3356926,CA
38.25887924,-122.2758333,CA
38.36239979,-122.3125427,CA
38.25011232,-122.3496412,CA
38.25848888,-122.2719609,CA
38.25749718,-122.2747616,CA
38.31949905,-122.3041656,CA
38.36410083,-122.2941464,CA
38.35397827,-122.3356926,CA
38.32121215,-122.2335809,CA
38.30252735,-122.3451779,CA
38.25867413,-122.2735959,CA
38.25369391,-122.2759721,CA
38.33764955,-122.3522455,CA
38.35397827,-122.3356926,CA
38.22901994,-122.255767,CA
38.33904064,-122.2622603,CA
38.3124456,-122.3049501,CA
38.35938842,-122.2915405,CA
38.34574835,-122.3397974,CA
38.22238945,-122.3339599,CA
38.23252895,-122.3477108,CA
38.35397827,-122.3356926,CA
38.25469752,-122.3569733,CA
38.22154316,-122.2697085,CA
38.34847389,-122.2824181,CA
38.41158446,-122.2949252,CA
38.37946196,-122.2917786,CA
38.43825151,-122.3505473,CA
38.35434525,-122.2756604,CA
38.22901994,-122.255767,CA
38.25943014,-122.2744211,CA
38.32495506,-122.2856114,CA
38.35397827,-122.3356926,CA
38.44613043,-122.2495115,CA
38.3838087,-122.354598,CA
38.29386506,-122.3002202,CA
38.25977726,-122.2719968,CA
38.26739191,-122.3486989,CA
38.25570384,-122.2758261,CA
38.31156679,-122.2245852,CA
38.26739191,-122.3486989,CA
38.33273031,-122.2795305,CA
38.30145552,-122.2811392,CA
38.23244558,-122.2581936,CA
38.31419124,-122.3727824,CA
38.35397827,-122.3356926,CA
38.29160326,-122.3072599,CA
38.32981324,-122.3432014,CA
38.42739281,-122.2509036,CA
38.35984917,-122.4021248,CA
38.25732284,-122.2747527,CA
38.33200006,-122.3436243,CA
38.22901994,-122.255767,CA
38.22238945,-122.3339599,CA
38.27807221,-122.3008653,CA
38.31997036,-122.2878474,CA
38.25888252,-122.2756723,CA
38.46323705,-122.3705647,CA
38.22526827,-122.2533113,CA
38.30673132,-122.2861517,CA
38.32299674,-122.3402047,CA
38.30788934,-122.2462264,CA
38.25943014,-122.2744211,CA
38.38237177,-122.3529444,CA
38.343537,-122.305067,CA
38.25941415,-122.2730832,CA
38.36424506,-122.3379949,CA
38.40829816,-122.2971602,CA
38.25570384,-122.2758261,CA
38.42739281,-122.2509036,CA
38.25848888,-122.2719609,CA
38.32614261,-122.2822715,CA
38.36305826,-122.29295,CA
38.25888252,-122.2756723,CA
38.40141395,-122.3278554,CA
38.27807221,-122.3008653,CA
38.343537,-122.305067,CA
38.29506223,-122.3000615,CA
38.27333763,-122.200929,CA
38.35397827,-122.3356926,CA
38.36424506,-122.3379949,CA
38.35397827,-122.3356926,CA
38.2843633,-122.2287574,CA
38.22811323,-122.2554017,CA
38.26739191,-122.3486989,CA
38.39073412,-122.3462557,CA
38.37946196,-122.2917786,CA
38.25977726,-122.2719968,CA
38.30264354,-122.3378708,CA
38.25888252,-122.2756723,CA
38.22901994,-122.255767,CA
38.43116482,-122.2475477,CA
38.3620818,-122.3314122,CA
38.35397827,-122.3356926,CA
38.25867413,-122.2735959,CA
38.39244565,-122.4554588,CA
38.35397827,-122.3356926,CA
38.22901994,-122.255767,CA
38.35431555,-122.2172296,CA
38.31419124,-122.3727824,CA
38.40142934,-122.3013303,CA
38.25888252,-122.2756723,CA
38.36128775,-122.3517323,CA
38.25888252,-122.2756723,CA
38.31221479,-122.3394592,CA
38.22901994,-122.255767,CA
38.31303017,-122.3484129,CA
38.35397827,-122.3356926,CA
38.26739191,-122.3486989,CA
38.3849996,-122.3645201,CA
38.25749718,-122.2747616,CA
38.35397827,-122.3356926,CA
38.35424045,-122.2056421,CA
38.26739191,-122.3486989,CA
38.2581279,-122.2725285,CA
38.23244558,-122.2581936,CA
38.22161543,-122.2326932,CA
38.34910048,-122.2804754,CA
38.35397827,-122.3356926,CA
38.44181769,-122.2473649,CA
38.29632275,-122.2357837,CA
38.2843633,-122.2287574,CA
38.35397827,-122.3356926,CA
38.32966256,-122.2751105,CA
38.35397827,-122.3356926,CA
38.22526827,-122.2533113,CA
38.22238945,-122.3339599,CA
38.343537,-122.305067,CA
38.35397827,-122.3356926,CA
38.35705344,-122.303388,CA
38.35397827,-122.3356926,CA
38.30460043,-122.2869669,CA
38.37383467,-122.4283513,CA
38.35124587,-122.3074042,CA
38.41982246,-122.319646,CA
38.22811323,-122.2554017,CA
38.343537,-122.305067,CA
38.25011232,-122.3496412,CA
38.30892759,-122.2921934,CA
38.35397827,-122.3356926,CA
38.36424506,-122.3379949,CA
38.25000498,-122.305858,CA
38.25888252,-122.2756723,CA
38.25888252,-122.2756723,CA
38.40142934,-122.3013303,CA
38.22901994,-122.255767,CA
38.25977726,-122.2719968,CA
38.22901994,-122.255767,CA
38.34335542,-122.2827211,CA
38.343537,-122.305067,CA
38.37873648,-122.4154797,CA
38.22901994,-122.255767,CA
38.343537,-122.305067,CA
38.36424506,-122.3379949,CA
38.35397827,-122.3356926,CA
38.2843633,-122.2287574,CA
38.25977726,-122.2719968,CA
38.27807221,-122.3008653,CA
38.29912499,-122.2522415,CA
38.2843633,-122.2287574,CA
38.29404217,-122.2843637,CA
38.30242248,-122.2782534,CA
38.27807221,-122.3008653,CA
38.36424506,-122.3379949,CA
38.26739191,-122.3486989,CA
38.34847389,-122.2824181,CA
38.31156679,-122.2245852,CA
38.32495506,-122.2856114,CA
38.22238945,-122.3339599,CA
38.30946889,-122.3363713,CA
38.25000498,-122.305858,CA
38.25977726,-122.2719968,CA
38.31419124,-122.3727824,CA
38.5172199,-122.7926608,CA
38.31433832,-122.3249464,CA
38.25867413,-122.2735959,CA
38.32299674,-122.3402047,CA
38.26739191,-122.3486989,CA
38.2843633,-122.2287574,CA
38.36424506,-122.3379949,CA
38.26739191,-122.3486989,CA
38.25564108,-122.3410223,CA
38.36424506,-122.3379949,CA
38.36159466,-122.3061659,CA
38.32495506,-122.2856114,CA
38.34335542,-122.2827211,CA
38.22845761,-122.2575379,CA
38.40142934,-122.3013303,CA
38.22575471,-122.271364,CA
38.36424506,-122.3379949,CA
38.4042369,-122.4519872,CA
38.36128775,-122.3517323,CA
38.27807221,-122.3008653,CA
38.44940885,-122.3596003,CA
38.22901994,-122.255767,CA
38.35397827,-122.3356926,CA
38.34574835,-122.3397974,CA
38.35397827,-122.3356926,CA
38.45808752,-122.3501147,CA
38.32495506,-122.2856114,CA
38.292689,-122.2875,CA
38.39838539,-122.3108782,CA
38.27807221,-122.3008653,CA
38.22238945,-122.3339599,CA
38.22901994,-122.255767,CA
38.25943014,-122.2744211,CA
38.22526827,-122.2533113,CA
38.31419124,-122.3727824,CA
38.343537,-122.305067,CA
38.40142934,-122.3013303,CA
38.3033167,-122.295017,CA
38.38595204,-122.3513537,CA
38.22901994,-122.255767,CA
38.35397827,-122.3356926,CA
38.47694156,-122.3947683,CA
38.28300942,-122.2248411,CA
38.35397827,-122.3356926,CA
38.34707081,-122.2272254,CA
38.35397827,-122.3356926,CA
38.31316024,-122.2490079,CA
38.36424506,-122.3379949,CA
38.3482915,-122.2255119,CA
38.35397827,-122.3356926,CA
38.2843633,-122.2287574,CA
38.35397827,-122.3356926,CA
38.40473935,-122.3327705,CA
38.25887924,-122.2758333,CA
38.36424506,-122.3379949,CA
38.28413642,-122.2220654,CA
38.29980187,-122.2628235,CA
38.29233184,-122.300313,CA
38.22154316,-122.2697085,CA
38.25369391,-122.2759721,CA
38.44981825,-122.3735772,CA
38.2843633,-122.2287574,CA
38.25749718,-122.2747616,CA
38.26086655,-122.2733097,CA
38.29069448,-122.3167302,CA
38.25848888,-122.2719609,CA
38.22434768,-122.2567939,CA
38.36602561,-122.2963271,CA
38.45111506,-122.3872801,CA
38.34847389,-122.2824181,CA
38.38237177,-122.3529444,CA
38.39838539,-122.3108782,CA
38.41118455,-122.2932667,CA
38.26739191,-122.3486989,CA
38.3482085,-122.2833795,CA
38.36424506,-122.3379949,CA
38.31156679,-122.2245852,CA
38.22766273,-122.2534001,CA
38.42986505,-122.2430854,CA
38.23290513,-122.332565,CA
38.32495506,-122.2856114,CA
38.24394132,-122.361818,CA
38.22901994,-122.255767,CA
38.41084298,-122.319349,CA
38.35397827,-122.3356926,CA
38.343537,-122.305067,CA
38.21918329,-122.2710021,CA
38.35397827,-122.3356926,CA
38.25887924,-122.2758333,CA
38.3065052,-122.3208413,CA
38.36424506,-122.3379949,CA
38.3620818,-122.3314122,CA
38.36424506,-122.3379949,CA
38.36585324,-122.2787324,CA
38.22901994,-122.255767,CA
38.35397827,-122.3356926,CA
38.22901994,-122.255767,CA
38.22901994,-122.255767,CA
38.25033447,-122.3253472,CA
38.36424506,-122.3379949,CA
38.25011232,-122.3496412,CA
38.2843633,-122.2287574,CA
38.22901994,-122.255767,CA
38.33431507,-122.2626102,CA
38.35397827,-122.3356926,CA
38.36424506,-122.3379949,CA
38.42102092,-122.3263647,CA
38.28731577,-122.3137145,CA
38.36424506,-122.3379949,CA
38.36424506,-122.3379949,CA
38.38237177,-122.3529444,CA
38.42567036,-122.3369108,CA
38.25887924,-122.2758333,CA
38.27807221,-122.3008653,CA
38.26739191,-122.3486989,CA
38.31479945,-122.2347647,CA
38.25369391,-122.2759721,CA
38.22901994,-122.255767,CA
38.30323977,-122.3076718,CA
38.3048035,-122.2865708,CA
38.25919567,-122.2724185,CA
38.40130914,-122.3256808,CA
38.29575621,-122.2200215,CA
38.3035831,-122.2689253,CA
38.27807221,-122.3008653,CA
38.29386506,-122.3002202,CA
38.25943014,-122.2744211,CA
38.31419124,-122.3727824,CA
38.25011232,-122.3496412,CA
38.38237177,-122.3529444,CA
38.38237177,-122.3529444,CA
38.25848888,-122.2719609,CA
38.35397827,-122.3356926,CA
38.33512164,-122.2935299,CA
38.29386506,-122.3002202,CA
38.343537,-122.305067,CA
38.35930801,-122.3107587,CA
38.35397827,-122.3356926,CA
38.22238945,-122.3339599,CA
38.36987939,-122.3005923,CA
38.33350814,-122.386607,CA
38.36424506,-122.3379949,CA
38.343537,-122.305067,CA
38.25887924,-122.2758333,CA
38.41215097,-122.3368062,CA
38.26739191,-122.3486989,CA
38.29001033,-122.2845414,CA
38.36424506,-122.3379949,CA
38.22901994,-122.255767,CA
38.25887924,-122.2758333,CA
38.36424506,-122.3379949,CA
38.29805223,-122.3354752,CA
38.25848888,-122.2719609,CA
38.343537,-122.305067,CA
38.3620818,-122.3314122,CA
38.26739191,-122.3486989,CA
38.415781,-122.3188276,CA
38.24650519,-122.3147234,CA
38.3620818,-122.3314122,CA
38.25000498,-122.305858,CA
38.35397827,-122.3356926,CA
38.46323705,-122.3705647,CA
38.31156679,-122.2245852,CA
38.35790402,-122.2897076,CA
38.28690034,-122.2863399,CA
38.22901994,-122.255767,CA
38.30788934,-122.2462264,CA
38.25887924,-122.2758333,CA
38.40556308,-122.3277342,CA
38.44819231,-122.351779,CA
38.25888252,-122.2756723,CA
38.27807221,-122.3008653,CA
38.30460043,-122.2869669,CA
38.23248162,-122.2582443,CA
38.33227324,-122.3280914,CA
38.30864103,-122.3013754,CA
38.34335542,-122.2827211,CA
38.34197959,-122.3265811,CA
38.35397827,-122.3356926,CA
38.37946196,-122.2917786,CA
38.29799452,-122.2586971,CA
38.37165448,-122.3183582,CA
38.22901994,-122.255767,CA
38.26739191,-122.3486989,CA
38.35397827,-122.3356926,CA
38.26739191,-122.3486989,CA
38.47695145,-122.3893253,CA
38.25698217,-122.2719197,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.469285,-123.01201,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.45483719,-122.3669648,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.45234416,-122.3714741,CA
38.44324236,-122.4085609,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.43864452,-122.4043918,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.42131046,-122.393844,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.44449441,-122.4096979,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.428074,-122.403836,CA
38.62424128,-122.443962,CA
38.65190468,-122.4639666,CA
38.63463445,-122.4514903,CA
38.62424128,-122.443962,CA
38.47008796,-122.429215,CA
38.45792,-122.413366,CA
38.428074,-122.403836,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.49704853,-122.4068501,CA
38.46415977,-122.427112,CA
38.49641317,-122.408133,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45000522,-122.4356288,CA
38.45792,-122.413366,CA
38.4539878,-122.4182684,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.45289508,-122.4172404,CA
38.44205132,-122.4250995,CA
38.45792,-122.413366,CA
38.45056271,-122.4193836,CA
38.45792,-122.413366,CA
38.45792,-122.413366,CA
38.52411835,-122.5484348,CA
38.48769218,-122.4267,CA
38.48769218,-122.4267,CA
38.48598254,-122.4505297,CA
38.60426555,-122.3989108,CA
38.52125835,-122.3806286,CA
38.50942016,-122.4949431,CA
38.5137065,-122.4111823,CA
38.46275477,-122.4441536,CA
38.48912381,-122.4715612,CA
38.55456007,-122.4935695,CA
38.54472582,-122.4874658,CA
38.49464741,-122.4225637,CA
38.50942016,-122.4949431,CA
38.55456007,-122.4935695,CA
38.52068503,-122.4901342,CA
38.54715649,-122.4878719,CA
38.48769218,-122.4267,CA
38.55237686,-122.506042,CA
38.48898667,-122.453426,CA
38.55066868,-122.4699916,CA
38.53903991,-122.4875637,CA
38.46816242,-122.3432555,CA
38.48769218,-122.4267,CA
38.504887,-122.2940579,CA
38.4919552,-122.3432987,CA
38.51125569,-122.3834139,CA
38.509798,-122.450863,CA
38.509798,-122.450863,CA
38.54715649,-122.4878719,CA
38.49722899,-122.5326313,CA
38.52634743,-122.505714,CA
38.54371286,-122.4947194,CA
38.54715649,-122.4878719,CA
38.60426555,-122.3989108,CA
38.48769218,-122.4267,CA
38.49218068,-122.3429902,CA
38.48769218,-122.4267,CA
38.4781285,-122.3547409,CA
38.52378275,-122.5482255,CA
38.48769218,-122.4267,CA
38.48488537,-122.4478104,CA
38.509798,-122.450863,CA
38.48769218,-122.4267,CA
38.48769218,-122.4267,CA
38.48769218,-122.4267,CA
38.54715649,-122.4878719,CA
38.47144333,-122.4517614,CA
38.55530951,-122.4961774,CA
38.4802318,-122.3553656,CA
38.4800247,-122.4411489,CA
38.54715649,-122.4878719,CA
38.52903223,-122.4907144,CA
38.509798,-122.450863,CA
38.5137065,-122.4111823,CA
38.54862861,-122.4922579,CA
38.54044648,-122.5067924,CA
38.53964602,-122.5095484,CA
38.50942016,-122.4949431,CA
38.55530951,-122.4961774,CA
38.47684934,-122.4503703,CA
38.51820687,-122.4892422,CA
38.55054691,-122.4829522,CA
38.509798,-122.450863,CA
38.51022537,-122.4686987,CA
38.4916013,-122.3441463,CA
38.52030713,-122.492618,CA
38.5137065,-122.4111823,CA
38.55456007,-122.4935695,CA
38.48598254,-122.4505297,CA
38.52248653,-122.4965188,CA
38.52030713,-122.492618,CA
38.53081365,-122.341777,CA
38.48898667,-122.453426,CA
38.51705847,-122.45734,CA
38.50152493,-122.4165481,CA
38.48488537,-122.4478104,CA
38.53434296,-122.4555727,CA
38.509798,-122.450863,CA
38.509798,-122.450863,CA
38.48769218,-122.4267,CA
38.54715649,-122.4878719,CA
38.509798,-122.450863,CA
38.48769218,-122.4267,CA
38.52570823,-122.4964164,CA
38.48769218,-122.4267,CA
38.52114664,-122.5419457,CA
38.51944808,-122.4268142,CA
38.46275477,-122.4441536,CA
38.48769218,-122.4267,CA
38.48986798,-122.4364713,CA
38.49059311,-122.3298803,CA
38.50942016,-122.4949431,CA
38.48769218,-122.4267,CA
38.509798,-122.450863,CA
38.53233942,-122.5574838,CA
38.48769218,-122.4267,CA
38.48383997,-122.4472581,CA
38.54715649,-122.4878719,CA
38.46049717,-122.4635633,CA
38.52023993,-122.4878935,CA
38.49127786,-122.5112344,CA
38.52110596,-122.4726282,CA
38.51946923,-122.4596475,CA
38.52671095,-122.4820064,CA
38.50253822,-122.4641629,CA
38.4813734,-122.4243924,CA
38.48378246,-122.3832104,CA
38.51966859,-122.543087,CA
38.51017046,-122.3922467,CA
38.54715649,-122.4878719,CA
38.53042208,-122.5011587,CA
38.51944808,-122.4268142,CA
38.4951587,-122.4817846,CA
38.49022598,-122.328067,CA
38.49089939,-122.2952958,CA
38.51705847,-122.45734,CA
38.48769218,-122.4267,CA
38.54865997,-122.4814456,CA
38.48769218,-122.4267,CA
38.52296086,-122.5492494,CA
38.50410216,-122.5385832,CA
38.52169648,-122.5361873,CA
38.48769218,-122.4267,CA
38.49120917,-122.4545624,CA
38.52400822,-122.5483615,CA
38.52358136,-122.5297647,CA
38.51022537,-122.4686987,CA
38.48868986,-122.4393402,CA
38.52096594,-122.4931987,CA
38.47684934,-122.4503703,CA
38.52973302,-122.5620771,CA
38.51872065,-122.4470079,CA
38.46275477,-122.4441536,CA
38.54522369,-122.4941349,CA
38.4892116,-122.4054547,CA
38.54472582,-122.4874658,CA
38.509798,-122.450863,CA
38.48769218,-122.4267,CA
38.53676654,-122.5092526,CA
38.49611698,-122.4606751,CA
38.53871378,-122.4660835,CA
38.50253822,-122.4641629,CA
38.49864153,-122.4623307,CA
38.52667813,-122.5449668,CA
38.51934134,-122.4622608,CA
38.46829596,-122.3461677,CA
38.55456007,-122.4935695,CA
38.48769218,-122.4267,CA
38.509798,-122.450863,CA
38.5000974,-122.4788332,CA
38.51729973,-122.5222348,CA
38.5055123,-122.4889375,CA
38.52009598,-122.4751628,CA
38.48481822,-122.4012192,CA
38.52667813,-122.5449668,CA
38.5297032,-122.5580149,CA
38.53893655,-122.5080495,CA
38.48768827,-122.4697117,CA
38.49524581,-122.4532051,CA
38.52845288,-122.4978279,CA
38.55456007,-122.4935695,CA
38.53630455,-122.4937877,CA
38.50942016,-122.4949431,CA
38.55066868,-122.4699916,CA
38.51820687,-122.4892422,CA
38.48769218,-122.4267,CA
38.54472582,-122.4874658,CA
38.492053,-122.3403431,CA
38.47684934,-122.4503703,CA
38.5088893,-122.4821335,CA
38.5190905,-122.4908589,CA
38.48769218,-122.4267,CA
38.54887032,-122.50348,CA
38.54044648,-122.5067924,CA
38.48852701,-122.446633,CA
38.51612286,-122.4732198,CA
38.50410216,-122.5385832,CA
38.49171833,-122.3436668,CA
38.52667813,-122.5449668,CA
38.53903991,-122.4875637,CA
38.52030713,-122.492618,CA
38.54715649,-122.4878719,CA
38.53031366,-122.5047045,CA
38.48769218,-122.4267,CA
38.48868986,-122.4393402,CA
38.51823945,-122.4909553,CA
38.52248653,-122.4965188,CA
38.48769218,-122.4267,CA
38.48769218,-122.4267,CA
38.48898667,-122.453426,CA
38.48769218,-122.4267,CA
38.48769218,-122.4267,CA
38.48769218,-122.4267,CA
38.48769218,-122.4267,CA
38.50892316,-122.4704278,CA
38.54522369,-122.4941349,CA
38.45792,-122.413366,CA
38.60754814,-122.3950734,CA
38.509798,-122.450863,CA
38.50942016,-122.4949431,CA
38.48769218,-122.4267,CA
38.53323499,-122.5529458,CA
38.54472582,-122.4874658,CA
38.54715649,-122.4878719,CA
38.48769218,-122.4267,CA
38.4807006,-122.4603737,CA
38.54715649,-122.4878719,CA
38.509798,-122.450863,CA
38.509798,-122.450863,CA
38.509798,-122.450863,CA
38.50439844,-122.4681026,CA
38.54715649,-122.4878719,CA
38.47684934,-122.4503703,CA
38.51639895,-122.5394812,CA
38.48769218,-122.4267,CA
38.54260592,-122.3460595,CA
38.48898667,-122.453426,CA
38.54862861,-122.4922579,CA
38.48367247,-122.4696566,CA
38.54715649,-122.4878719,CA
38.54715649,-122.4878719,CA
38.54715649,-122.4878719,CA
38.47008796,-122.429215,CA
38.48150278,-122.4545735,CA
38.48769218,-122.4267,CA
38.5297032,-122.5580149,CA
38.50942016,-122.4949431,CA
38.54715649,-122.4878719,CA
38.48488537,-122.4478104,CA
38.48769218,-122.4267,CA
38.54715649,-122.4878719,CA
38.407604,-122.357035,CA
38.407604,-122.357035,CA
38.42354958,-122.3456685,CA
38.42354958,-122.3456685,CA
38.407604,-122.357035,CA
38.40060497,-122.3688422,CA
38.40484797,-122.373535,CA
38.42354958,-122.3456685,CA
38.42149095,-122.3497989,CA
38.407604,-122.357035,CA
38.43341922,-122.3548309,CA
38.407604,-122.357035,CA
38.42354958,-122.3456685,CA
38.407604,-122.357035,CA
39.02660797,-121.0902128,CA
39.162319,-120.956753,CA
39.16430137,-121.0253081,CA
39.08302156,-121.0227023,CA
39.21079264,-121.0913921,CA
39.06220904,-121.1849846,CA
39.05964829,-121.0881384,CA
39.17828125,-121.1111403,CA
39.16618166,-121.0435125,CA
39.08003946,-121.1800012,CA
39.18255819,-120.9768937,CA
39.202715,-121.029155,CA
39.24631513,-120.9709996,CA
39.26165724,-121.0203699,CA
39.26825989,-121.1142053,CA
39.34019601,-121.0561362,CA
39.27892861,-121.1205784,CA
39.26369441,-121.1477793,CA
39.16764731,-121.199405,CA
39.20603018,-121.2144847,CA
39.18782178,-121.17753,CA
39.216172,-121.194087,CA
39.19114178,-121.1700761,CA
39.22609604,-121.1450625,CA
39.32583811,-120.1803601,CA
39.32523276,-120.1841857,CA
38.196391,-121.231802,CA
33.85444396,-117.866523,CA
33.64537322,-117.9319269,CA
33.72278569,-118.0025243,CA
33.54861583,-117.7816391,CA
33.59187374,-117.676681,CA
33.65349807,-117.7041537,CA
33.810386,-118.0751821,CA
33.65499852,-117.8791426,CA
33.63236958,-117.9348328,CA
33.72726177,-117.6480707,CA
33.6806286,-117.5905904,CA
33.8775551,-117.8032215,CA
33.89081474,-117.8140904,CA
38.94872491,-121.158485,CA
38.89170468,-121.0757472,CA
38.95872836,-121.1328693,CA
38.98935577,-121.1247748,CA
38.98464383,-121.1179678,CA
38.91519424,-121.1049122,CA
38.92122348,-121.1117171,CA
38.91865732,-121.1666489,CA
38.9289151,-121.1771625,CA
38.93428316,-121.1358326,CA
38.85310041,-121.070488,CA
38.94952733,-121.1339623,CA
39.08871979,-120.9561356,CA
39.08899103,-120.9506147,CA
38.96478384,-121.2829616,CA
38.88997242,-121.3998871,CA
38.92487402,-121.2242063,CA
38.83947384,-121.2192924,CA
38.83222973,-121.1905457,CA
38.80886,-121.167325,CA
38.77514128,-121.1982268,CA
38.78285277,-121.1696589,CA
38.80902535,-121.152084,CA
39.02263535,-121.0312851,CA
38.92348982,-121.1909664,CA
38.8989046,-121.1534179,CA
38.89554809,-121.1721676,CA
38.80572646,-121.2161702,CA
38.80156128,-121.2736336,CA
38.78064253,-121.3702343,CA
33.424735,-116.802848,CA
33.72382427,-117.4265224,CA
33.76381186,-116.9707611,CA
33.68677928,-117.3399092,CA
34.03114542,-117.5192409,CA
34.01129256,-117.5422198,CA
33.543275,-117.287556,CA
33.57408456,-117.2926982,CA
33.53385321,-117.3077692,CA
33.95655794,-117.3297763,CA
33.56184775,-116.9959485,CA
33.52929415,-117.0777693,CA
33.52940138,-117.0624818,CA
33.54560029,-117.0044224,CA
33.51708782,-117.0804358,CA
38.67696291,-121.177194,CA
33.531454,-117.100268,CA
33.52243056,-117.0857513,CA
